posted,item_id,recommend,sentiment_analysis,steam_id
2014-04-11,212680,True,2,76561198079663533
2014-04-03,234310,False,1,76561198079663533
2014-10-25,225140,True,0,76561198053655769
2014-05-29,4000,True,2,76561198107506517
2015-08-08,211820,True,2,76561198079774158
2015-01-15,322330,True,0,76561198079774158
2013-05-01,221380,True,2,76561198033947743
2014-12-24,730,True,2,76561198156204870
2015-09-23,391540,True,2,76561198041121765
2014-02-28,249050,True,1,76561198041121765
2015-08-21,364323,True,2,76561198070647134
2016-06-29,461244,True,2,76561198070647134
2014-03-24,8870,True,2,76561198043094807
2016-01-28,570,True,1,76561198072500266
2014-02-28,208090,True,2,76561198022830236
2015-09-30,244870,True,1,76561198073025761
2016-05-17,220,True,2,76561198121874542
2016-04-19,302380,True,0,76561198121874542
2015-10-14,304930,True,1,76561198146971933
2015-06-14,256290,False,2,76561197970286991
2016-09-04,203810,True,2,76561197970286991
2016-05-05,8500,True,2,76561197970286991
2014-06-21,440,True,2,76561197970286991
2014-02-08,221100,True,1,76561198026604616
2015-05-11,221100,False,0,76561197970565267
2016-05-24,391540,False,2,76561197970565267
2015-05-16,245280,True,1,76561197970565267
2013-12-27,241600,True,2,76561197970565267
2014-11-14,72850,True,2,76561197986307013
2015-07-09,346110,True,1,76561198072472750
2016-03-04,202970,True,2,76561198141532452
2016-02-23,42680,True,2,76561198141532452
2015-12-29,105600,True,1,76561198141532452
2015-12-06,346010,True,0,76561198141532452
2015-12-05,225540,True,2,76561198141532452
2015-10-20,440,True,1,76561198141532452
2015-08-22,218620,True,2,76561198141532452
2015-05-21,233450,True,1,76561198127813233
2015-05-19,730,True,2,76561198127813233
2015-02-24,295110,True,2,76561198065764432
2015-01-14,4000,True,2,76561198065764432
2012-12-30,1250,True,1,76561198065764432
2016-05-03,394230,True,1,76561198075749223
2013-12-16,250340,True,0,76561198075749223
2016-03-23,435870,True,2,76561198075749223
2014-08-04,218620,True,2,76561198046560863
2014-01-27,105600,True,2,76561198046560863
2013-12-16,221100,True,1,76561198062066971
2014-02-20,107410,True,2,76561198062066971
2013-12-17,252490,True,2,76561198062066971
2015-09-24,283290,True,1,76561198082533732
2014-07-13,304930,True,1,76561198082533732
2015-03-01,440,True,2,76561198082533732
2015-02-15,323140,True,2,76561198082533732
2015-08-21,340170,True,2,76561198026475457
2016-09-16,374320,True,1,76561198097795611
2016-01-27,300550,True,1,76561198097795611
2015-06-03,220200,True,2,76561198066012786
2015-09-12,346110,True,2,76561198088808564
2014-11-08,25000,True,2,76561198088808564
2016-07-12,434570,True,1,76561198061234202
2016-09-09,223710,True,1,76561198061234202
2015-04-04,96100,True,1,76561198061234202
2014-10-31,34900,True,1,76561198061234202
2014-10-05,218230,True,2,76561198057958244
2014-10-05,230410,True,2,76561198057958244
2014-07-22,261030,True,1,76561198105473254
2013-11-28,209340,True,2,76561198042170355
2016-08-25,275850,False,0,76561198042170355
2015-10-31,330830,True,2,76561198042170355
2015-07-23,21100,False,2,76561198042170355
2015-04-27,72850,True,2,76561198042170355
2015-11-20,570,True,2,76561198060800535
2014-02-15,224260,False,0,76561198060800535
2014-04-02,265930,True,2,76561198062068809
2014-07-08,9460,True,1,76561198062068809
2014-03-24,258180,False,1,76561198062068809
2014-03-18,247730,True,1,76561198062068809
2015-08-28,218620,True,2,76561198059853562
2016-02-12,48705,True,2,76561198078119248
2015-07-18,363360,True,2,76561198054802770
2015-10-24,230290,True,2,76561198054802770
2015-08-04,331500,True,2,76561198054802770
2015-03-10,440,True,2,76561198054802770
2014-11-08,301520,True,1,76561197976290496
2016-01-30,730,True,2,76561198219902115
2014-08-19,1250,True,1,76561198081529182
2014-08-12,230410,True,1,76561198055222940
2014-02-16,49520,True,1,76561198074700614
2013-12-15,4000,True,1,76561198042236060
2013-12-09,200210,True,2,76561198042236060
2014-10-15,319510,False,1,76561198042236060
2014-07-08,218620,True,0,76561198018458410
2016-09-07,730,True,2,76561198070706154
2014-05-19,218230,True,0,76561198058023700
2015-12-15,730,True,2,76561198071003524
2014-06-25,220200,True,1,76561198068552229
2015-01-21,730,True,1,76561198082128591
2016-01-08,273110,True,2,76561198052151911
2015-06-20,440,True,2,76561198052151911
2014-01-13,200260,True,2,76561198067265150
2014-10-07,440,True,0,76561198083247658
2016-04-20,244850,True,1,76561198025167407
2015-12-29,42960,True,2,76561198072489692
2014-05-22,248570,True,1,76561198054211176
2015-11-29,105600,True,2,76561198054211176
2016-03-07,365590,True,1,76561197983563655
2014-01-29,252490,True,1,76561197960889906
2014-02-13,13140,False,2,76561197960889906
2015-01-06,730,False,1,76561197960889906
2014-11-27,263280,True,2,76561197960889906
2016-02-28,3260,True,0,76561197960889906
2016-02-12,444560,True,2,76561197960889906
2015-01-08,227320,True,1,76561197960889906
2014-01-03,4920,True,2,76561197960889906
2013-11-28,218620,True,1,76561197960889906
2015-12-02,4700,True,2,76561198044278243
2016-01-26,389430,True,1,76561198078641610
2016-06-22,107410,True,1,76561198043584618
2016-01-01,6000,True,1,76561198098649793
2014-02-23,19830,True,2,76561198044619788
2015-04-24,42910,True,1,76561198050610274
2013-07-16,620,True,2,76561198050610274
2013-07-16,24740,True,2,76561198050610274
2015-04-24,730,True,1,76561198050610274
2013-09-07,440,True,1,76561198050610274
2015-08-20,218230,True,2,76561198088802064
2013-08-23,65930,True,0,76561197968599993
2015-07-16,304930,True,1,76561198073254830
2015-06-28,550,True,1,76561198073254830
2015-06-19,730,True,2,76561198073254830
2015-06-03,301520,True,1,76561198073254830
2015-11-09,377160,True,2,76561198073254830
2015-06-27,346110,True,2,76561198073254830
2015-05-16,440,True,2,76561198073254830
2015-02-04,11020,True,2,76561198073254830
2016-08-30,305620,True,2,76561198089428025
2016-06-25,377160,False,2,76561198063391282
2014-12-07,327890,False,0,76561198063391282
2014-12-22,4700,True,2,76561198063391282
2014-04-22,72850,True,2,76561198063391282
2015-08-07,346110,True,2,76561197994627269
2013-09-05,220,True,2,76561197970812298
2015-12-31,292030,True,2,76561197970812298
2013-09-08,70,True,1,76561197970812298
2013-01-25,20920,True,2,76561197970812298
2014-07-09,304930,True,1,76561198085167128
2016-03-04,252490,True,2,76561198081667528
2015-01-08,238960,True,1,76561198069036954
2016-09-02,346900,True,2,76561198069036954
2015-05-29,219640,True,2,76561198056445553
2015-07-01,208650,True,2,76561198065341278
2016-07-15,233860,True,1,76561198025499996
2013-12-19,570,True,1,76561198085403674
2015-03-19,223470,True,1,76561198055670224
2015-10-15,550,True,0,76561198055670224
2016-04-20,212680,True,0,76561198055670224
2015-10-15,233450,True,2,76561198055670224
2015-01-29,570,True,0,76561198055670224
2014-12-12,440,True,1,76561198055670224
2016-01-24,262060,True,0,76561198094249142
2014-06-23,236430,True,2,76561198036070181
2014-12-29,13230,True,2,76561198044125635
2015-07-26,105600,True,2,76561198044125635
2015-01-21,332800,True,1,76561198044125635
2014-09-10,1840,True,1,76561198044125635
2014-08-30,304930,True,1,76561198044125635
2015-12-28,214950,False,2,76561198054912188
2015-01-24,313120,False,1,76561198054912188
2015-11-13,200510,True,2,76561198074348729
2014-06-26,730,True,0,76561198034249611
2015-11-02,271590,True,1,76561198030042191
2014-06-04,246280,False,2,76561198096989616
2015-06-10,255710,True,0,76561198051911601
2014-09-02,313340,True,1,76561198051911601
2012-08-07,550,True,2,76561198051911601
2013-12-17,440,True,1,76561198051911601
2013-12-17,35480,True,1,76561198051911601
2012-08-07,107100,True,2,76561198051911601
2014-07-31,304930,False,2,76561198089225902
2016-07-03,381210,True,2,76561198093258213
2016-06-12,72850,True,0,76561198118549893
2016-05-24,252330,True,2,76561198118549893
2016-03-16,8190,True,2,76561198118549893
2014-01-25,570,True,2,76561198072676503
2012-06-01,10180,True,2,76561197979916184
2012-01-08,440,True,2,76561197979916184
2011-07-24,620,True,0,76561197979916184
2015-08-01,346110,True,1,76561198080606165
2014-05-03,72850,True,1,76561198080606165
2014-05-03,8190,True,2,76561198080606165
2016-07-28,200210,True,2,76561198080606165
2016-03-28,730,True,2,76561198091034962
2015-11-28,221100,False,2,76561198113520617
2016-06-24,730,True,1,76561198113520617
2016-04-26,427250,True,1,76561198003693532
2016-08-14,497850,True,1,76561198003693532
2014-01-15,4000,True,1,76561198040091426
2015-08-04,208480,False,1,76561197976109742
2014-02-25,550,False,1,76561197976109742
2015-01-23,4000,True,2,76561198045013778
2015-12-04,423880,True,1,76561198077257825
2015-12-28,417860,True,2,76561198077257825
2015-11-17,252490,True,2,76561198072882144
2014-01-13,48110,True,2,76561198048163741
2015-07-09,730,True,0,76561198079271007
2013-03-14,440,True,1,76561198079271007
2013-12-26,550,True,0,76561198079271007
2013-12-19,240,True,2,76561198079271007
2014-10-18,220,True,0,76561198084093276
2013-12-23,252490,True,0,76561198054729391
2013-05-12,222880,True,2,76561198054729391
2012-07-12,500,True,2,76561198054729391
2015-10-23,730,True,2,76561198161885605
2015-04-09,243470,True,2,76561198084637090
2015-04-09,251570,True,2,76561198084637090
2015-09-05,239660,False,0,76561198084637090
2015-06-12,304930,True,1,76561198080125105
2015-10-17,108600,True,2,76561198080125105
2015-09-03,6860,True,2,76561198080125105
2015-04-23,105600,True,1,76561198080125105
2015-03-14,550,True,2,76561198080125105
2014-06-07,212680,True,1,76561198047296721
2013-11-11,219830,True,2,76561198047296721
2014-11-01,730,True,0,76561198120937791
2014-09-30,304930,True,2,76561198120937791
2016-05-30,4000,True,0,76561198123388393
2014-06-29,226700,True,1,76561197981785452
2014-11-28,25830,True,1,76561197981785452
2016-09-17,570,True,1,76561197981785452
2015-07-06,15620,True,2,76561197981785452
2014-08-30,4000,True,1,76561198120507056
2013-07-16,205350,True,2,76561198040959166
2013-07-16,200710,True,2,76561198040959166
2013-07-17,203160,True,2,76561198040959166
2013-07-16,49520,True,2,76561198040959166
2013-07-15,219150,True,2,76561198040959166
2014-08-03,4000,True,0,76561198083335997
2013-11-27,209870,False,0,76561198083335997
2015-08-16,440,True,1,76561198202908394
2014-07-26,304930,True,1,76561198096859362
2013-12-19,99900,True,1,76561198096859362
2015-11-30,227940,False,1,76561198096859362
2014-10-04,317110,True,0,76561198096859362
2015-05-21,34900,True,1,76561198079337907
2015-07-08,242860,True,2,76561198043892035
2014-07-08,550,True,2,76561198043892035
2013-12-28,113200,True,1,76561198043892035
2014-11-01,105600,True,1,76561198095150995
2014-12-23,570,True,2,76561198095949899
2014-09-20,238960,True,2,76561198091159513
2016-06-11,364360,True,1,76561198238911958
2015-08-08,251570,True,1,76561198238911958
2015-11-28,238960,True,2,76561198020449132
2015-04-08,273350,True,2,76561198054878929
2016-07-25,105600,True,2,76561198054878929
2015-07-08,72850,True,0,76561198054878929
2013-12-21,91310,True,1,76561198054878929
2014-07-22,248310,True,2,76561198047756081
2012-11-22,8930,True,1,76561198047756081
2016-01-13,220,True,0,76561198079882520
2016-06-24,224260,True,1,76561198079882520
2016-05-27,24240,True,0,76561198079882520
2015-02-28,39000,True,0,76561198079882520
2014-02-12,250260,True,1,76561198079882520
2016-01-24,342560,True,1,76561198056549802
2015-02-23,8170,False,2,76561198056549802
2015-02-01,237990,True,2,76561198056549802
2015-06-05,94400,True,2,76561198062987149
2015-02-20,730,True,1,76561198130025891
2013-12-22,440,True,2,76561198091069723
2016-06-06,226700,False,1,76561198095532264
2015-05-24,359800,True,2,76561198095532264
2014-03-01,239220,True,1,76561198095532264
2014-01-11,109600,True,2,76561198095532264
2013-10-31,730,True,0,76561198095532264
2014-07-11,291480,True,2,76561198043397261
2013-02-16,48700,True,1,76561198028285357
2014-05-31,209870,True,1,76561198073104304
2015-01-15,295110,False,0,76561198085104647
2013-12-17,221100,True,2,76561198085104647
2016-01-24,431770,True,1,76561198014358210
2014-11-06,221100,False,2,76561198054037654
2016-01-24,221100,False,0,76561197998885880
2016-07-23,383150,False,2,76561197998885880
2015-12-13,265890,True,1,76561197998885880
2016-04-16,443580,True,2,76561197998885880
2015-11-01,395520,True,1,76561197998885880
2016-03-24,367670,True,2,76561197998885880
2016-03-11,252490,True,1,76561198073947149
2015-07-29,200210,False,1,76561198073947149
2014-03-07,550,True,2,76561198071599137
2014-07-17,304930,True,2,76561198071599137
2014-06-22,24240,True,1,76561198071599137
2014-05-28,225600,True,2,76561198071599137
2014-08-03,6060,True,1,76561198071599137
2014-08-03,234670,True,2,76561198071599137
2015-04-10,570,True,2,76561198162952787
2015-07-27,245176,True,1,76561198011268913
2015-05-12,230410,True,1,76561198051769570
2014-09-22,221100,True,1,76561198070967019
2014-03-01,247910,True,0,76561198070967019
2014-03-01,72850,True,0,76561198070967019
2016-08-06,212480,True,2,76561198068614009
2015-02-13,71340,True,1,76561198068614009
2016-04-16,6060,True,2,76561198068614009
2015-06-24,211600,True,2,76561198068614009
2016-02-28,418340,True,1,76561198068614009
2015-07-09,238090,True,2,76561198068614009
2015-06-24,6910,True,1,76561198068614009
2014-04-05,230190,True,1,76561198068614009
2016-04-15,24240,True,2,76561198068614009
2014-06-27,203650,True,2,76561198068614009
2012-07-09,42910,True,2,76561198042832487
2015-11-20,98400,True,2,76561198072416899
2012-10-21,105600,True,2,76561198058575754
2016-01-05,221100,False,2,76561198083932951
2016-03-11,387970,True,1,76561198083932951
2016-08-01,48700,True,2,76561198073368645
2015-08-14,220200,True,2,76561198065364539
2015-02-14,302380,True,2,76561198065364539
2015-07-12,329950,False,1,76561198027868963
2014-11-04,250900,True,1,76561198027868963
2016-09-01,425220,True,2,76561198027868963
2015-10-20,391540,True,2,76561198027868963
2015-11-03,329440,False,1,76561198027868963
2014-11-17,24670,True,2,76561198042189884
2014-11-17,4000,True,1,76561198042189884
2014-11-17,105600,True,1,76561198042189884
2015-11-07,315660,True,2,76561198042189884
2014-11-17,24010,True,2,76561198042189884
2014-11-17,304930,True,1,76561198042189884
2014-11-17,250340,False,1,76561198042189884
2015-05-08,306370,False,1,76561198042189884
2015-10-18,218620,False,2,76561198041726221
2014-09-07,236430,True,0,76561198041726221
2015-04-07,248820,True,1,76561198046807777
2014-12-24,304410,True,1,76561198046807777
2015-11-17,311210,False,1,76561198063438459
2014-01-30,221100,True,2,76561198063438459
2014-11-13,107410,True,2,76561198019440236
2016-06-18,4000,True,1,76561198019440236
2015-09-21,10500,True,1,76561198019440236
2015-09-06,72850,True,2,76561198019440236
2013-03-28,57740,True,1,76561198019440236
2016-04-29,315430,False,1,76561198019440236
2016-03-05,377160,True,2,76561198019440236
2015-12-08,222750,True,0,76561198019440236
2015-11-02,236850,False,1,76561198019440236
2015-03-10,203770,True,2,76561198019440236
2015-05-24,34900,True,1,76561198069678796
2015-07-10,244850,True,1,76561198069678796
2016-09-11,346110,True,1,76561198069678796
2015-04-27,72850,False,2,76561198055325222
2015-06-06,313080,True,1,76561198044656249
2015-06-30,374450,False,1,76561198044656249
2015-01-18,570,True,1,76561198044656249
2015-03-20,274170,True,0,76561198044656249
2015-01-18,242760,True,0,76561198044656249
2016-04-30,330570,False,2,76561198044656249
2015-08-23,301640,False,1,76561198044656249
2015-02-15,500,False,2,76561198044656249
2015-04-12,205350,False,0,76561198044656249
2014-06-15,265930,True,1,76561198044656249
2015-09-11,730,True,2,76561198064585736
2015-02-08,9900,True,1,76561198082781520
2014-04-03,440,True,2,76561198047489572
2014-01-30,1250,True,2,76561198047489572
2014-12-18,208140,True,1,76561198047489572
2012-12-11,218230,True,0,76561198037600312
2014-06-13,48700,True,2,76561198037600312
2011-12-23,22350,True,2,76561198037600312
2016-06-10,218620,True,0,76561198037600312
2014-04-21,244850,True,2,76561198037600312
2013-11-19,105600,True,2,76561198037600312
2011-07-29,400,True,2,76561198037600312
2011-05-06,34350,True,2,76561198037600312
2016-09-05,346110,True,0,76561198049706747
2015-10-23,218620,False,2,76561198018683194
2016-02-23,441870,False,1,76561198018683194
2013-12-21,8930,True,2,76561198018683194
2012-07-15,209870,True,2,76561198018683194
2011-12-29,98200,True,2,76561198018683194
2011-07-06,49600,True,2,76561198018683194
2016-05-03,440,True,0,76561198185399534
2015-02-11,273350,True,1,76561198014073488
2016-09-10,204030,True,2,76561198089480352
2014-08-27,214320,False,1,76561198065592346
2015-11-27,730,True,1,76561198089040108
2015-09-24,440,True,2,76561198089040108
2015-12-04,409160,True,1,76561198089040108
2014-08-24,570,True,2,76561198062039159
2014-06-23,222880,True,2,76561198062039159
2016-01-26,200510,True,0,76561198062039159
2015-12-11,730,True,1,76561198062039159
2014-04-09,8930,True,2,76561198062039159
2013-11-25,221640,True,2,76561198062039159
2016-01-01,363970,True,1,76561198067281209
2016-08-16,730,True,2,76561198104089180
2015-06-03,284160,True,2,76561198082786537
2015-09-02,302510,False,1,76561198003593278
2015-03-05,290770,True,2,76561198003593278
2016-09-03,71000,True,2,76561198059955576
2015-05-24,324260,True,2,76561198059955576
2015-09-25,380600,True,2,76561198059955576
2015-10-03,299360,False,2,76561198059955576
2014-11-14,39120,True,1,76561198059955576
2014-05-09,440,True,2,76561198097833630
2015-05-03,348620,True,1,76561198097833630
2014-05-13,237310,True,2,76561198097833630
2015-11-08,304930,False,1,76561198097833630
2015-10-11,333930,False,2,76561198097833630
2015-05-03,218620,True,1,76561198097833630
2015-12-14,351640,True,2,76561198097833630
2014-12-23,24240,True,2,76561198097833630
2014-11-10,1250,True,2,76561198097833630
2013-12-26,230410,True,2,76561198067023516
2016-07-04,248610,True,1,76561198277906885
2016-07-02,369200,True,2,76561198277906885
2016-06-04,55230,True,0,76561198277906885
2016-05-15,238090,True,0,76561198277906885
2016-01-31,236510,False,0,76561198277906885
2014-09-11,730,True,1,76561198070770454
2014-10-01,298630,True,2,76561198092577173
2014-10-01,323210,True,2,76561198084926989
2016-03-16,253940,False,1,76561198040359704
2016-01-08,730,True,2,76561198061726833
2016-03-09,730,True,2,76561198052779668
2014-07-30,250760,True,2,76561198062906945
2016-07-15,440,False,2,76561198095766418
2014-05-30,113200,True,2,76561198095766418
2014-07-13,211820,True,1,76561198095766418
2014-05-19,219740,True,1,76561198095766418
2015-06-28,317400,True,2,76561197991766238
2015-05-10,45740,False,0,76561198101239847
2014-10-17,277430,True,2,76561198051157544
2015-01-26,282800,True,1,76561198051157544
2013-12-17,72850,True,0,76561198051157544
2014-10-31,570,True,1,76561198045009232
2015-12-04,440,True,1,76561198205743865
2014-08-16,301520,True,2,76561198070410552
2015-01-20,205100,True,0,76561198065040968
2015-02-19,238240,False,1,76561198065040968
2014-11-13,219740,True,1,76561198065040968
2015-06-24,331710,False,0,76561198187844274
2016-07-05,326460,True,2,76561198187844274
2015-10-25,344760,False,0,76561198187844274
2016-03-24,438690,True,2,76561198187844274
2016-05-31,72850,True,1,76561198187844274
2016-01-03,204360,True,2,76561198187844274
2016-01-02,298630,False,0,76561198187844274
2015-10-04,274560,False,2,76561198187844274
2015-06-19,304930,True,2,76561198187844274
2013-12-09,202970,True,2,76561198080513444
2015-04-26,10,True,1,76561198100220603
2014-10-31,8930,True,1,76561198100220603
2014-08-26,12120,True,1,76561198100220603
2014-08-09,218620,False,0,76561198100220603
2014-08-09,208090,False,0,76561198100220603
2015-06-11,730,True,0,76561198101747997
2015-06-14,224760,True,2,76561198101747997
2016-07-12,252950,True,1,76561198061431028
2014-07-24,219740,True,2,76561198041018618
2014-04-23,730,True,1,76561198035538656
2013-12-09,245470,False,1,76561198082211664
2015-03-07,4000,True,2,76561198072260332
2016-06-01,92100,True,1,76561198055321862
2016-06-26,730,False,1,76561198023059703
2015-12-25,206420,True,1,76561198023059703
2015-05-22,225260,True,1,76561198042855616
2015-12-10,272600,True,2,76561198075977826
2015-06-05,259080,True,2,76561198075977826
2014-02-10,8930,True,2,76561198075977826
2014-05-23,242720,True,1,76561198076036357
2016-05-07,304930,True,2,76561198076036357
2016-08-19,275850,False,0,76561197979522870
2016-04-16,227300,True,1,76561198077786972
2016-03-28,291550,True,1,76561198077786972
2016-06-02,252950,True,1,76561198077786972
2016-03-28,270150,True,1,76561198077786972
2016-03-28,206190,True,0,76561198077786972
2016-03-28,333930,True,1,76561198077786972
2016-01-01,214560,True,1,76561198077786972
2015-12-16,225540,True,1,76561198186995197
2016-05-04,362890,True,2,76561198186995197
2014-03-04,2870,False,0,76561198001917486
2015-06-30,440,True,1,76561198101316993
2016-04-30,340810,True,1,76561198101316993
2014-06-26,231430,True,1,76561197990880154
2012-07-13,39000,True,0,76561197990880154
2011-12-27,55040,True,2,76561197990880154
2011-12-13,99700,True,2,76561197990880154
2011-11-27,25010,True,2,76561197990880154
2011-11-27,26500,True,2,76561197990880154
2010-12-26,29180,True,2,76561197990880154
2014-12-11,289690,False,0,76561198013728263
2016-07-14,239140,True,0,76561198055819325
2016-07-14,271590,True,2,76561198055819325
2015-06-01,339800,True,1,76561198012691048
2013-12-23,241600,True,2,76561198042164186
2012-05-09,12750,True,2,76561198020616882
2012-04-29,12210,True,2,76561198020616882
2012-03-23,7670,True,2,76561198020616882
2012-03-23,16450,True,1,76561198020616882
2013-06-23,230940,True,0,76561198020616882
2016-05-31,312840,True,0,76561198020616882
2015-01-18,223470,True,0,76561198020616882
2016-08-26,337000,True,1,76561198020616882
2016-05-09,264200,True,1,76561198020616882
2013-12-06,211400,True,2,76561197963427169
2015-01-02,440,True,2,76561198154426427
2014-09-16,230410,True,0,76561198154426427
2015-01-03,550,True,2,76561198094044284
2014-06-25,238460,True,2,76561198094044284
2013-12-17,206420,True,2,76561198094044284
2014-10-04,230410,True,1,76561198053677894
2015-06-17,57300,True,2,76561198066540596
2014-12-11,250900,True,2,76561198066540596
2014-10-09,214490,True,1,76561197973942939
2015-11-23,307670,True,1,76561197973942939
2014-02-13,212680,True,1,76561197973942939
2014-01-08,234330,True,2,76561197973942939
2016-01-30,346110,True,2,76561198165607776
2016-08-05,498240,True,2,76561198165607776
2016-05-08,291550,True,2,76561198165607776
2016-05-06,6030,True,2,76561198165607776
2016-01-08,570,True,1,76561198076203487
2016-02-12,252490,True,1,76561198076203487
2014-06-28,244850,True,1,76561198076203487
2014-11-02,236430,False,2,76561198011488395
2016-01-27,402180,True,2,76561198013059449
2014-08-22,400,True,1,76561198013059449
2014-03-19,40100,True,1,76561198013059449
2015-02-06,252490,True,2,76561198079885795
2014-11-29,730,True,2,76561198163904000
2014-06-19,39000,True,0,76561198027549056
2016-09-16,444090,True,1,76561198055695334
2013-12-12,204300,True,2,76561198055695334
2014-07-19,268750,True,2,76561198063327001
2014-03-31,230980,False,0,76561198063327001
2015-01-04,4000,True,2,76561198053781096
2015-01-04,65800,True,2,76561198053781096
2012-01-02,440,True,2,76561198031390758
2012-07-12,48700,True,1,76561198031390758
2012-03-08,15320,True,1,76561198031390758
2011-09-25,10500,True,1,76561198031390758
2011-09-07,7830,True,1,76561198031390758
2016-06-25,287390,True,2,76561198031390758
2016-07-11,273350,True,2,76561198084019281
2016-03-26,242860,True,2,76561198084019281
2015-04-29,346900,True,2,76561198084019281
2014-11-22,48700,True,2,76561198084019281
2014-07-25,244850,True,1,76561198084019281
2014-10-11,271290,False,0,76561198189854528
2014-01-30,246420,True,1,76561198007828742
2013-12-20,233720,False,1,76561198007828742
2013-12-09,107100,True,1,76561198007828742
2015-03-16,239820,True,1,76561198040893371
2016-02-09,265930,True,1,76561198040893371
2012-08-15,105600,True,1,76561198040893371
2015-09-21,346900,True,1,76561198040893371
2015-03-16,48800,True,0,76561198040893371
2015-10-05,1840,False,1,76561198040893371
2016-06-29,434570,False,2,76561198040893371
2015-08-28,264710,True,2,76561198141411771
2015-06-13,261640,False,0,76561198047059566
2014-12-08,440,True,1,76561198047059566
2015-06-13,49520,True,2,76561198047059566
2016-01-03,251170,True,1,76561198063274178
2016-07-28,314010,True,1,76561198063274178
2015-12-19,221640,True,0,76561198063274178
2015-12-07,367580,True,1,76561198063274178
2015-11-01,250500,True,0,76561198063274178
2015-09-14,375600,True,2,76561198063274178
2015-01-19,322330,True,2,76561198063274178
2012-10-15,200210,True,2,76561198063274178
2012-10-14,4000,True,1,76561198063274178
2015-03-14,730,True,0,76561198087349449
2015-03-14,209650,False,0,76561198087349449
2015-03-11,227940,True,1,76561198087349449
2014-12-12,335330,False,0,76561198087409696
2015-07-27,346110,True,1,76561198087409696
2014-07-19,304930,True,0,76561198087409696
2013-12-23,4000,True,1,76561198087409696
2015-08-29,388520,True,2,76561198087409696
2015-12-30,271590,False,2,76561198087409696
2015-03-11,24240,True,2,76561198087409696
2014-07-08,227300,True,2,76561198087409696
2014-07-05,730,True,2,76561198087409696
2014-10-02,400,True,2,76561198098507415
2014-07-14,211500,False,0,76561198098507415
2015-10-14,10680,True,0,76561198071880212
2015-12-05,225540,True,0,76561198071880212
2016-02-12,268750,False,1,76561198071880212
2015-12-13,250900,True,1,76561198071880212
2014-11-02,223770,True,2,76561198066312344
2016-03-19,236390,False,0,76561198066312344
2015-03-20,244930,True,2,76561198066312344
2014-11-04,50300,True,2,76561198066312344
2014-09-17,223750,True,1,76561198066312344
2014-01-11,221100,True,2,76561198066312344
2013-11-30,200260,True,2,76561198066312344
2016-05-21,730,True,2,76561198103137739
2015-01-16,65980,True,2,76561198086471210
2015-01-18,211820,True,1,76561198086471210
2015-05-15,299360,False,1,76561198086471210
2014-09-30,730,True,2,76561198044921571
2016-08-23,337000,True,2,76561198063916425
2016-06-18,363970,True,1,76561198063916425
2016-07-11,273350,False,1,76561198063916425
2014-06-20,211420,True,2,76561198063916425
2015-08-21,211420,True,1,76561198062491543
2014-05-16,230410,True,2,76561198053439793
2014-09-29,319510,True,2,76561198049215398
2015-02-19,203770,True,2,76561198049215398
2015-08-08,261640,True,1,76561198075552656
2015-06-12,50300,True,1,76561198065823528
2014-10-25,206420,True,0,76561198065823528
2014-05-03,219740,True,2,76561198100126823
2014-12-18,214950,True,2,76561198076603075
2014-05-28,107410,True,2,76561198023783352
2015-12-17,344760,True,0,76561198023783352
2016-07-30,8870,True,0,76561198242053624
2016-07-20,413150,True,2,76561198242053624
2016-02-03,570,True,2,76561198242053624
2015-03-20,4000,True,2,76561198105712172
2016-02-29,6060,True,2,76561198105712172
2015-06-16,730,True,2,76561198105712172
2015-04-02,42680,True,1,76561198105712172
2015-03-30,304930,True,2,76561198105712172
2014-07-13,214830,True,2,76561198042237966
2014-02-10,248820,False,2,76561198042237966
2014-01-27,8870,False,0,76561198042237966
2014-01-20,42910,True,2,76561198042237966
2013-10-27,113200,False,1,76561198042237966
2012-10-28,49520,True,2,76561198059482292
2016-01-21,211420,True,2,76561198059482292
2014-01-31,204450,True,2,76561198078992889
2015-06-08,220860,False,2,76561198077092391
2015-06-04,335240,False,1,76561198077092391
2015-11-23,263980,True,2,76561198077092391
2015-04-25,105600,True,1,76561198077092391
2015-04-25,298630,True,1,76561198077092391
2015-03-31,285900,True,1,76561198077092391
2014-11-16,440,True,0,76561198094955365
2015-12-28,391540,True,2,76561198094955365
2015-08-23,1840,True,2,76561198094955365
2015-03-27,730,True,2,76561198094955365
2015-12-16,345650,False,2,76561198094955365
2015-12-16,251870,False,0,76561198094955365
2015-08-04,391270,False,1,76561198094955365
2015-08-08,70,True,1,76561198094955365
2015-07-30,346110,False,0,76561198155767450
2014-12-17,4000,True,2,76561198064959799
2013-03-26,440,True,1,76561198064959799
2015-04-28,217200,True,0,76561198064959799
2015-11-28,630,False,0,76561198064959799
2016-02-20,391540,True,0,76561198064959799
2013-12-30,102700,False,0,76561198079405465
2015-01-26,730,False,1,76561198027620293
2014-06-19,22380,True,1,76561198027620293
2014-10-18,218620,True,1,76561198027620293
2014-01-03,108800,True,2,76561198027620293
2014-08-23,319510,True,0,76561198018456402
2014-10-26,230410,True,2,76561198018456402
2015-09-21,238460,True,2,76561198074287007
2013-07-17,550,True,2,76561198074287007
2015-09-21,220,True,1,76561198074287007
2015-09-21,204360,True,2,76561198074287007
2015-09-21,346010,True,1,76561198074287007
